SKU,Category,Title,Description,Text,Photo,Price,Quantity,Price Old,Editions,Modifications,External ID,Parent UID,SEO keywords
392b916e-75a6-46f4-a606-a4fcdf9259d4,груша;18+;чёрный,Ебашь,,,https://ikondor.github.io/mawave/output/%D0%95%D0%B1%D0%B0%D1%88%D1%8C_392b916e-75a6-46f4-a606-a4fcdf9259d4.jpeg,2250,,,,,392b916e-75a6-46f4-a606-a4fcdf9259d4,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
c32657f2-692a-41f4-81c6-8a1d35e2974a,Цилиндр;18+;синий;жёлтый;-2,Ебашь,,,https://ikondor.github.io/mawave/output/%D0%95%D0%B1%D0%B0%D1%88%D1%8C_c32657f2-692a-41f4-81c6-8a1d35e2974a.jpeg,2350,,,,,c32657f2-692a-41f4-81c6-8a1d35e2974a,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
7680cc6c-2ce1-436f-824c-515b4a7b2a31,Цилиндр;18+;чёрный;-,Ебись оно конём,,,https://ikondor.github.io/mawave/output/%D0%95%D0%B1%D0%B8%D1%81%D1%8C%20%D0%BE%D0%BD%D0%BE%20%D0%BA%D0%BE%D0%BD%D1%91%D0%BC_7680cc6c-2ce1-436f-824c-515b4a7b2a31.jpeg,2350,,,,,7680cc6c-2ce1-436f-824c-515b4a7b2a31,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
13a24ac1-33d4-4041-b151-463b157ea217,Цилиндр;18+;чёрный,Ебись оно конём,,,https://ikondor.github.io/mawave/output/%D0%95%D0%B1%D0%B8%D1%81%D1%8C%20%D0%BE%D0%BD%D0%BE%20%D0%BA%D0%BE%D0%BD%D1%91%D0%BC_13a24ac1-33d4-4041-b151-463b157ea217.jpeg,2350,,,,,13a24ac1-33d4-4041-b151-463b157ea217,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
a40009d5-a8ac-4c8e-bb69-dcd83cfcff82,Груша;Без коллекции;фиолетовый,Женщине много не надо,,,https://ikondor.github.io/mawave/output/%D0%96%D0%B5%D0%BD%D1%89%D0%B8%D0%BD%D0%B5%20%D0%BC%D0%BD%D0%BE%D0%B3%D0%BE%20%D0%BD%D0%B5%20%D0%BD%D0%B0%D0%B4%D0%BE_a40009d5-a8ac-4c8e-bb69-dcd83cfcff82.jpeg,2250,,,,,a40009d5-a8ac-4c8e-bb69-dcd83cfcff82,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
2af2b750-5923-4e1f-810b-885f03c85b9c,Груша;Знаки зодиака;синий,Козерог,,,https://ikondor.github.io/mawave/output/%D0%9A%D0%BE%D0%B7%D0%B5%D1%80%D0%BE%D0%B3_2af2b750-5923-4e1f-810b-885f03c85b9c.jpeg,2250,,,,,2af2b750-5923-4e1f-810b-885f03c85b9c,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
687d3265-76c2-4e4c-b0af-39b11b79edc1,груша;сердечки;18+;белый,Малышечка,,,https://ikondor.github.io/mawave/output/%D0%9C%D0%B0%D0%BB%D1%8B%D1%88%D0%B5%D1%87%D0%BA%D0%B0_687d3265-76c2-4e4c-b0af-39b11b79edc1.jpeg,2450,,,,,687d3265-76c2-4e4c-b0af-39b11b79edc1,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
ba11ec1e-94d0-4eb6-a4cb-ab81cfca73e8,2250;Груша;Без коллекции;бежевый,Мда,,,https://ikondor.github.io/mawave/output/%D0%9C%D0%B4%D0%B0_ba11ec1e-94d0-4eb6-a4cb-ab81cfca73e8.jpeg,треш,,,,,ba11ec1e-94d0-4eb6-a4cb-ab81cfca73e8,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
08e91a85-ea44-4af6-82ee-7f6614c1fb22,2250;Груша;Без коллекции;белый,Мда,,,https://ikondor.github.io/mawave/output/%D0%9C%D0%B4%D0%B0_08e91a85-ea44-4af6-82ee-7f6614c1fb22.jpeg,треш,,,,,08e91a85-ea44-4af6-82ee-7f6614c1fb22,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
1ab1c0aa-4632-439a-bc8f-430ab84bc460,2250;Груша;Без коллекции;коричневый,Мда,,,https://ikondor.github.io/mawave/output/%D0%9C%D0%B4%D0%B0_1ab1c0aa-4632-439a-bc8f-430ab84bc460.jpeg,треш,,,,,1ab1c0aa-4632-439a-bc8f-430ab84bc460,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
